Longitude,Latitude,RSRP(dBm),SINR(dB),Throughput Downlink(Kbps),Throughput Uplink(Kbps),Jenis Rekomendasi Optimasi,RSRP(dBm)_after,SINR(dB)_after,Throughput Downlink(Kbps)_after,Throughput Uplink(Kbps)_after
106.78053008,-6.28041943,-80.89,2.81,14947.969999999998,25580.54,Melakukan Optimasi Load Balancing dan Handover Tuning,-82.336905,5.370074999999999,18097.26772,28934.2921
106.78049852,-6.280391,-80.09,4.080000000000001,17560.61,23004.9,Melakukan Optimasi Load Balancing dan Handover Tuning,-80.74583999999996,6.837599999999994,18898.575099999987,26023.951225
106.78046866,-6.28035626,-77.66,4.979999999999999,19197.6,17498.19,Melakukan Optimasi MEC dan Carrier Aggregation,-73.25216500000002,10.942224999999963,22155.053329999995,23378.447595
106.78043638,-6.28031519,-71.51,11.48,28500.44,22601.49,Melakukan Optimasi Power Control,-74.94620000000002,13.898600000000002,30830.028160000027,21791.67575
106.78041014,-6.28027633,-68.87,13.65,32939.7,20443.25,Melakukan Optimasi Power Control,-73.83499000000002,15.290049999999995,34591.888159999995,20846.051475
106.78038013,-6.28023187,-74.43,8.120000000000001,28336.33,19995.15,Melakukan Optimasi Power Control,-77.894445,8.266425000000018,32228.617190000008,20907.816460000005
106.78035187,-6.28019272,-70.83,13.88,38589.93,24126.04,Melakukan Optimasi Power Control,-74.17382,14.415200000000011,39615.93327999998,25172.08642500001
106.78031808,-6.28015795,-69.84,14.289999999999996,35278.83,14885.93,Melakukan Optimasi Power Control,-73.24853000000002,15.924550000000004,35238.3464,18530.4146
106.78027859,-6.28012496,-72.71,15.019999999999996,29299.36,23070.91,Melakukan Optimasi Power Control,-73.60015000000001,16.664150000000006,30492.73168,21836.017199999995
106.78023326,-6.28009737,-75.7,13.29,31045.7,23547.94,Melakukan Optimasi Power Control,-77.14948000000003,13.207699999999983,32850.66152,23697.283699999996
106.7801826,-6.28007125,-76.7,12.44,27526.75,20543.84,Melakukan Optimasi Power Control,-77.174785,13.68242499999999,30086.08841,21226.744954999995
106.78012426,-6.28005062,-74.44,14.23,33987.93,23081.59,Melakukan Optimasi Power Control,-74.94446000000002,14.739599999999998,35023.76599999999,22730.19977499999
106.78006738,-6.28003279,-75.07,15.229999999999997,37247.01,20981.56,Melakukan Optimasi Power Control,-75.95175,15.12145,37066.48839999997,21867.679375
106.7800102,-6.280017,-76.13,14.21,37180.42,20799.65,Melakukan Optimasi Power Control,-77.21989000000004,13.89045,37132.41369999996,21409.204474999995
106.77994394,-6.27999829,-71.17,17.81,50664.51,18908.45,Melakukan Optimasi Power Control,-74.61765999999997,16.825199999999985,46215.27828,23265.60932500001
106.77987928,-6.27997557,-69.72,18.06,51275.24,17217.85,Melakukan Optimasi Power Control,-72.62978999999997,19.028950000000005,47886.35192,23363.271075000022
106.7798159,-6.27995053,-67.98,18.13,40134.04,19404.88,Melakukan Optimasi Power Control,-71.59219,18.29735000000001,39753.45892000002,22790.440100000014
106.77974585,-6.27992442,-66.78,17.849999999999998,51441.52,23260.77,Melakukan Optimasi Power Control,-73.61192999999997,16.972249999999992,47086.51514,24375.25635000001
106.7796785,-6.27990059,-63.08,20.83,51919.01,18435.88,Melakukan Optimasi Power Control,-70.86648999999997,21.418249999999983,49152.06124,24119.60705000002
106.77960541,-6.27987745,-65.7,20.48,50526.43,16800.77,Melakukan Optimasi Power Control,-70.95512,21.20279999999998,48632.95707999999,24178.57620000002
106.77953412,-6.27985441,-67.89,19.75,43965.17,19997.14,Melakukan Optimasi Power Control,-70.26362999999999,19.96395,43333.46003999999,23903.560950000014
106.77945588,-6.27982688,-67.62,20.94,48708.56,20859.15,Melakukan Optimasi Power Control,-70.84653,21.071449999999984,48347.84524,24126.279050000016
106.77937694,-6.27979846,-69.78,20.46,48394.16,18141.44,Melakukan Optimasi Power Control,-70.94878999999999,21.190649999999987,47345.66923999999,24080.786750000017
106.77929693,-6.27976849,-67.45,21.15,43190.4,19815.2,Melakukan Optimasi Power Control,-70.19982999999999,20.166449999999998,43359.02443999999,23533.87405000002
106.77922318,-6.27974057,-70.32,18.71,37596.07,21499.86,Melakukan Optimasi Power Control,-71.44449,19.038950000000018,38867.311,23438.90000000001
106.77914324,-6.27971042,-68.03,18.58,44531.04,20756.87,Melakukan Optimasi Power Control,-71.13812999999998,19.03635000000001,43503.67994,23417.46915000001
106.77906814,-6.27968371,-64.9,21.46,47945.77,17927.34,Melakukan Optimasi Power Control,-70.51408999999998,21.134049999999984,47435.80351999998,23851.273475000024
106.77899021,-6.27965293,-65.38,22.040000000000003,54567.84,21688.83,Melakukan Optimasi Power Control,-69.95550000000001,22.827800000000007,55709.435200000014,26054.429400000023
106.77891304,-6.27962187,-68.35,18.23,44179.7,20700.96,Melakukan Optimasi Power Control,-71.29352999999999,18.75385,43169.88313999998,23282.79425000002
106.77883502,-6.27959216,-69.88,17.31,38867.56,20653.01,Melakukan Optimasi Power Control,-73.39679,16.90465000000001,39416.46734,22498.06380000001
106.77876108,-6.27956618,-68.34,16.81,36218.56,17174.75,Melakukan Optimasi Power Control,-73.37832000000002,16.773800000000005,36261.7632,20344.633375
106.7786827,-6.27953715,-65.4,19.15,38609.76,18542.04,Melakukan Optimasi Power Control,-70.79471999999996,19.516100000000023,39144.08926,23006.84777500002
106.7786065,-6.2795111,-71.27,16.599999999999998,34792.94,16856.18,Melakukan Optimasi Power Control,-73.76308000000002,16.433199999999996,35320.23512,19611.0328
106.7785305,-6.27948474,-79.6,11.6,24130.16,18454.56,Melakukan Optimasi MEC dan Carrier Aggregation,-77.45354499999999,14.955724999999976,27270.68612000001,21816.6632
106.77846551,-6.27946157,-76.81,11.04,27071.79,18316.59,Melakukan Optimasi Power Control,-75.90179499999998,14.32227499999999,30944.633520000003,20876.818
106.77841097,-6.2794408,-79.3,10.119999999999996,23159.68,16127.64,Melakukan Optimasi MEC dan Carrier Aggregation,-74.90011,14.243049999999991,24820.22218,21280.656544999994
106.77837266,-6.27942514,-81.52,7.130000000000001,17693.25,13293.25,Melakukan Optimasi MEC dan Carrier Aggregation,-76.31009999999999,11.978599999999966,19790.57844,12198.69800000001
106.77833744,-6.27940712,-83.24,5.52,14823.71,15403.33,Melakukan Optimasi MEC dan Carrier Aggregation,-81.22662499999998,8.000025000000006,18404.959459999995,21594.932595
106.77830819,-6.27939199,-76.55,8.080000000000002,13617.73,17938.94,Melakukan Optimasi MEC dan Carrier Aggregation,-73.384475,12.42312499999998,19091.443540000004,25074.730515
106.77829046,-6.27938011,-68.08,19.29,29804.48,15781.34,Melakukan Optimasi Power Control,-70.59473000000001,19.59405000000001,30905.45890000003,20314.81562499999
106.77827487,-6.27937024,-65.68,17.38,33512.51,8217.4,Melakukan Optimasi MEC dan Carrier Aggregation,-68.77600000000001,21.925799999999978,33802.66475999999,7901.343125000001
106.77826489,-6.27936262,-65.52,15.789999999999996,24500.26,9021.16,Melakukan Optimasi MEC dan Carrier Aggregation,-68.48157000000003,20.66544999999997,28688.185879999983,10385.692750000002
106.77825504,-6.27935465,-65.88,15.439999999999996,28541.75,13298.9,Melakukan Optimasi MEC dan Carrier Aggregation,-67.75204,21.254199999999997,31558.396199999974,11462.330150000009
106.77824161,-6.27934454,-65.12,15.999999999999996,35093.25,14572.82,Melakukan Optimasi Power Control,-72.90814,16.882599999999996,35879.81486000001,18497.88635
106.77821947,-6.27932999,-65.28,16.9,36206.95,17638.93,Melakukan Optimasi Power Control,-73.23170999999999,17.02345,36338.518,20220.3484
106.77819105,-6.27931229,-69.55,18.35,37926.85,15236.7,Melakukan Optimasi Power Control,-71.28206999999999,18.91005000000001,37893.43848000001,22018.34545000002
106.77815546,-6.27928932,-74.95,16.15,13137.89,7130.710000000001,Melakukan Optimasi MEC dan Carrier Aggregation,-68.81879999999997,21.051600000000004,12986.721600000015,6265.531750000007
106.77811648,-6.27926278,-75.3,15.829999999999997,17451.98,15758.19,Melakukan Optimasi MEC dan Carrier Aggregation,-73.44104000000003,17.753699999999995,23803.486620000007,22162.516150000003
106.77808449,-6.27923853,-75.95,14.669999999999996,17719.38,12766.75,Melakukan Optimasi MEC dan Carrier Aggregation,-70.77360000000002,21.083199999999994,25019.861879999997,10983.189125000004
106.77805378,-6.27921268,-76.51,13.13,20512.8,10559.71,Melakukan Optimasi MEC dan Carrier Aggregation,-71.64210000000003,19.447399999999995,25476.141120000008,10656.76875
106.77802038,-6.27918384,-77.45,13.67,20951.64,8869.93,Melakukan Optimasi MEC dan Carrier Aggregation,-72.24100000000001,19.607399999999988,26813.10768000001,10960.214625
106.7779883,-6.27915485,-79.57,13.17,17209.95,14013.2,Melakukan Optimasi MEC dan Carrier Aggregation,-76.61146000000002,18.19889999999998,19798.616280000013,17039.106025
106.77795113,-6.2791197,-77.41,15.229999999999997,26019.99,15904.54,Melakukan Optimasi MEC dan Carrier Aggregation,-75.89969,16.54145,29002.928079999994,19581.17947499999
106.77791413,-6.2790819,-77.12,13.46,25486.79,16798.1,Melakukan Optimasi Power Control,-75.64238999999999,15.35565,28915.10636,20367.26899999999
106.77787578,-6.27904205,-74.34,14.999999999999996,24022.39,19038.15,Melakukan Optimasi Power Control,-73.56492000000003,16.603700000000003,27382.882699999995,20252.366149999994
106.77783638,-6.2789999,-69.49,21.08,22180.15,14691.44,Melakukan Optimasi MEC dan Carrier Aggregation,-70.89396,21.623800000000003,24517.1678,21368.460950000008
106.77780135,-6.2789569,-68.88,20.73,17484.0,13909.28,Melakukan Optimasi MEC dan Carrier Aggregation,-69.91438000000002,22.541,22686.545579999987,18211.663250000005
106.77777376,-6.27892168,-67.25,21.67,29600.16,17887.94,Melakukan Optimasi Power Control,-70.22470999999999,20.85975000000004,30593.10772000001,20649.718749999996
106.77774862,-6.27889367,-65.33,22.480000000000004,28202.31,14033.92,Melakukan Optimasi Power Control,-72.89142500000001,18.020325000000003,29476.094550000027,17494.551590000003
106.77772501,-6.27886094,-64.36,24.83,32948.09,11227.290000000005,Melakukan Optimasi MEC dan Carrier Aggregation,-77.94988,16.829900000000027,40052.33069999999,9652.878595000013
106.77770311,-6.27883252,-65.07,23.54,26873.82,9360.13,Melakukan Optimasi MEC dan Carrier Aggregation,-68.16090000000001,22.08499999999997,28895.264999999985,10167.335375
106.77767561,-6.27879761,-64.65,22.850000000000005,24483.26,13137.790000000005,Melakukan Optimasi MEC dan Carrier Aggregation,-68.25715000000001,22.508049999999997,28868.506279999998,11154.938950000009
106.7776446,-6.27875704,-63.59,24.920000000000005,41337.93,13605.73,Melakukan Optimasi Power Control,-75.23082499999998,18.68522500000004,43971.96941,9757.66912500001
106.77761115,-6.27871302,-64.13,24.940000000000005,38481.03,8495.55,Melakukan Optimasi MEC dan Carrier Aggregation,-75.99231999999999,19.212600000000023,43222.09229000001,8081.554625000004
106.77757757,-6.27866968,-62.95,25.44,33277.89,14529.15,Melakukan Optimasi Power Control,-69.69789,21.614550000000044,33024.85510000001,22746.617675
106.77755349,-6.27863765,-62.66,21.040000000000003,33935.95,12016.27,Melakukan Optimasi Power Control,-77.16310500000002,17.43572500000002,45441.71661000001,8664.398990000002
106.77753556,-6.27861636,-62.95,22.33,28062.85,9705.3,Melakukan Optimasi MEC dan Carrier Aggregation,-68.16359999999999,22.07329999999999,29686.306439999986,10114.420375000002
106.77751678,-6.27859594,-62.96,21.69,27018.79,12520.229999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-82.00278999999998,10.383349999999997,30123.09635000004,12623.475340000005
106.77749962,-6.2785737,-63.620000000000005,20.56,29544.9,6443.300000000001,Melakukan Optimasi MEC dan Carrier Aggregation,-67.8603,21.73330000000001,28952.576879999997,7332.894125000002
106.77748217,-6.27854763,-64.93,21.520000000000003,43186.34,12688.77,Melakukan Optimasi Power Control,-76.14416,18.122400000000027,46649.26277,8635.477590000004
106.77746158,-6.27851494,-66.84,18.0,28568.08,9651.16,Melakukan Optimasi MEC dan Carrier Aggregation,-68.1387,21.8008,30170.23211999997,10159.913625
106.77743517,-6.27847559,-67.49,16.77,21135.07,11933.5,Melakukan Optimasi MEC dan Carrier Aggregation,-68.64647000000001,21.489549999999998,27596.236519999995,10711.153500000004
106.77740912,-6.27842858,-66.03,16.08,21357.9,16010.69,Melakukan Optimasi MEC dan Carrier Aggregation,-71.57890000000003,18.783,25676.2345,20389.258950000003
106.77738001,-6.27837508,-66.77,16.31,23572.87,16429.18,Melakukan Optimasi MEC dan Carrier Aggregation,-71.25410000000004,18.38639999999999,26719.74603999999,20005.62067500001
106.77735396,-6.27832092,-69.51,15.669999999999996,25548.62,16089.71,Melakukan Optimasi MEC dan Carrier Aggregation,-71.24597000000003,18.469549999999995,29198.990119999988,19395.239975
106.77733736,-6.2782705,-72.38,10.099999999999998,29538.31,22837.91,Melakukan Optimasi Power Control,-75.76522000000001,12.260199999999992,31708.59986000002,22575.942115
106.77731648,-6.2782153,-72.62,10.060000000000004,25612.85,20941.2,Melakukan Optimasi Power Control,-75.48191500000003,12.872875,30038.10445000001,21399.657115
106.77729967,-6.27815403,-72.51,10.150000000000004,28153.56,18500.26,Melakukan Optimasi Power Control,-74.88584000000003,13.177999999999995,32136.91790000001,19551.58647000001
106.77728187,-6.27808299,-75.35,7.830000000000001,20733.11,12720.950000000004,Melakukan Optimasi MEC dan Carrier Aggregation,-71.60170000000001,13.937399999999984,27171.031799999982,10326.559375000004
106.77726148,-6.27800972,-73.53,7.210000000000001,25907.49,19388.74,Melakukan Optimasi MEC dan Carrier Aggregation,-75.26423999999999,11.834099999999992,32158.011539999978,21932.215775000008
106.77723832,-6.27793434,-75.93,4.440000000000001,23973.33,15520.38,Melakukan Optimasi MEC dan Carrier Aggregation,-74.23129499999999,10.47347499999997,27558.015979999986,21774.96577000001
106.77721691,-6.27786088,-80.25,0.0,14594.33,10776.26,Melakukan Optimasi Load Balancing dan Handover Tuning,-77.85509499999999,1.9422249999999968,19322.763759999987,9421.500820000008
106.7771948,-6.2777837,-77.83,6.33,14920.510000000002,12068.33,Melakukan Optimasi MEC dan Carrier Aggregation,-73.02750000000002,11.735899999999972,16722.200280000005,7304.028375000005
106.77717442,-6.27771515,-76.27,7.630000000000001,19058.46,23745.21,Melakukan Optimasi Power Control,-73.95187500000002,11.926874999999962,20786.32194,26796.614685
106.77714851,-6.27763291,-73.81,9.670000000000003,20470.69,25775.06,Melakukan Optimasi Power Control,-76.89211500000002,13.143575000000013,23095.187180000008,26019.445969999982
106.77712328,-6.27755511,-74.79,10.380000000000004,19871.66,22528.66,Melakukan Optimasi Power Control,-73.97928000000003,15.280999999999992,22861.266960000008,23924.648375
106.77709836,-6.27747378,-72.67,10.599999999999998,18458.18,23704.16,Melakukan Optimasi Power Control,-73.37292500000001,16.555824999999988,22414.779640000004,24743.484120000005
106.77707207,-6.27738963,-69.2,16.019999999999996,26023.51,29190.39,Melakukan Optimasi Power Control,-73.65625500000003,17.079675000000005,29594.13546,23683.07495000001
106.77704715,-6.27730603,-67.08,16.88,30768.77,25917.7,Melakukan Optimasi Power Control,-73.41402000000002,16.474499999999995,35635.23676,24240.278675000005
106.77702286,-6.27722047,-65.81,15.329999999999997,30939.52,27315.17,Melakukan Optimasi Power Control,-73.73789000000001,16.15904999999999,35446.723119999995,24896.90592500001
106.77699624,-6.27713378,-66.76,12.48,25687.86,20298.23,Melakukan Optimasi Power Control,-74.04396500000003,15.176725000000015,28956.369110000007,20388.01398
106.77697476,-6.27706078,-62.32,13.58,26450.53,23983.85,Melakukan Optimasi Power Control,-73.70392000000002,16.17960000000001,28948.96946000001,22272.7191
106.77695155,-6.27697976,-60.38,13.56,26448.34,25775.8,Melakukan Optimasi Power Control,-73.97286000000003,16.035399999999996,29476.78728000001,23573.571725000005
106.77693294,-6.27691165,-61.27,14.560000000000002,29130.02,23910.78,Melakukan Optimasi Power Control,-73.39703000000002,16.577550000000013,30893.305380000013,22193.3642
106.77691664,-6.27684971,-56.8,13.77,34223.43,23663.46,Melakukan Optimasi Power Control,-73.96384,14.868700000000008,36055.222140000005,23373.4666
106.77690245,-6.27678992,-52.32000000000001,16.81,42897.21,21666.39,Melakukan Optimasi Power Control,-73.78495999999998,16.301,42644.19427999999,22962.911700000008
106.77688677,-6.27673607,-50.03000000000001,16.77,46058.29,24020.25,Melakukan Optimasi Power Control,-73.01872999999999,16.191349999999996,43690.61854,24619.84125000001
106.77687032,-6.27668398,-53.53,14.560000000000002,35216.82,22676.0,Melakukan Optimasi Power Control,-73.56909,16.046650000000007,36736.44974,22451.98805
106.77685066,-6.27663229,-56.91,12.1,30446.19,20231.65,Melakukan Optimasi Power Control,-75.25684999999999,13.588449999999993,33615.324760000025,20000.566224999995
106.77682768,-6.2765884,-58.56999999999999,12.81,29754.26,25049.49,Melakukan Optimasi Power Control,-74.52821000000002,14.60405,32065.464700000008,23991.643975
106.77679784,-6.2765467,-57.47,9.560000000000002,24388.69,22327.29,Melakukan Optimasi Power Control,-75.31153500000002,13.204475000000002,28333.91685000001,22610.292385000004
106.77676307,-6.2765058,-61.6,7.500000000000001,20122.61,22409.78,Melakukan Optimasi MEC dan Carrier Aggregation,-79.92447499999999,9.334475,21786.81448,25006.41657
106.77673157,-6.27646771,-60.51,9.000000000000002,16090.07,18707.77,Melakukan Optimasi MEC dan Carrier Aggregation,-72.70988999999999,15.308849999999984,20941.874420000004,23576.656024999986
106.77670196,-6.27643365,-57.35,19.5,33233.66,31176.63,Melakukan Optimasi Power Control,-71.26968000000001,19.234500000000008,35620.44830000001,24737.88925000001
106.77668894,-6.27639632,-54.1,22.290000000000003,49702.95,34709.8,Melakukan Optimasi Power Control,-70.63420000000004,22.33090000000001,49399.9726,31488.187100000003
106.77669166,-6.27635153,-53.86000000000001,20.56,63592.27,28392.65,Melakukan Optimasi Power Control,-69.4932,23.42220000000002,63355.71230000002,29257.67640000002
106.77671574,-6.27630491,-54.54999999999999,15.499999999999996,47251.39,26786.13,Melakukan Optimasi Power Control,-73.39882999999999,16.24215000000002,44837.05783999999,26215.60227500001
106.77674728,-6.27626526,-54.31,14.899999999999997,40086.55,26622.900000000005,Melakukan Optimasi Power Control,-73.07063,15.923950000000014,40481.09554,26995.32405000003
106.7767976,-6.27624813,-60.31000000000001,12.85,35912.32,26689.98,Melakukan Optimasi Power Control,-74.97126000000004,13.8276,36594.96437999998,26186.86642500001
106.7768519,-6.27624776,-58.7,11.130000000000004,50432.51,30830.09,Melakukan Optimasi Power Control,-75.006,12.097600000000003,47668.9568,27192.8311
106.77691426,-6.2762531,-57.43,6.38,25140.85,18360.49,Melakukan Optimasi MEC dan Carrier Aggregation,-75.188965,11.376324999999987,31253.674299999973,21643.64051500001
106.77697209,-6.27625729,-53.55,10.250000000000004,22345.33,23239.49,Melakukan Optimasi Power Control,-75.42230500000001,14.324025000000011,24069.17639,23268.692310000013
106.77702555,-6.27625673,-52.94,9.939999999999998,25169.76,20180.45,Melakukan Optimasi Power Control,-74.74691000000001,12.95485,29716.08069000001,20432.973070000004
106.77707715,-6.27624592,-56.17000000000001,12.04,22793.4,23968.24,Melakukan Optimasi Power Control,-74.64975000000001,15.733050000000024,24439.55288000001,23659.58318000002
106.77713443,-6.27622486,-62.50000000000001,4.849999999999999,15867.709999999995,18870.25,Melakukan Optimasi MEC dan Carrier Aggregation,-73.117445,11.818024999999974,20047.30819,23688.120615
106.77718207,-6.2761997,-61.43999999999999,8.790000000000003,24385.47,32229.25,Melakukan Optimasi Power Control,-78.195245,9.342775000000012,28779.88972,29307.458955
106.77723546,-6.27616846,-59.6,12.4,25326.57,28921.97,Melakukan Optimasi Power Control,-75.36120000000003,14.787700000000006,29971.5568,24844.05349500001
106.77728304,-6.27613235,-60.96,11.38,26324.15,36544.94,Melakukan Optimasi Power Control,-76.67070000000002,14.420699999999998,33609.42510000001,39009.49260000001
106.77733244,-6.27608946,-64.07,6.21,19626.79,23614.97,Melakukan Optimasi Power Control,-80.23460999999998,8.688249999999993,20658.189830000003,26770.87329
106.77737827,-6.27604046,-65.18,8.520000000000001,26011.72,32624.5,Melakukan Optimasi Power Control,-78.87607500000001,8.448925000000012,31665.648719999983,29653.56766
106.77742464,-6.27599502,-65.55,10.919999999999998,26526.54,33120.58,Melakukan Optimasi Power Control,-75.80247500000002,14.536175000000007,31196.460840000003,28342.93064500001
106.77747711,-6.27594545,-66.86,10.310000000000004,27885.84,32557.75,Melakukan Optimasi Power Control,-75.96845000000002,13.493050000000022,31772.729299999995,27495.862875
106.77752671,-6.27589705,-69.71,7.0200000000000005,22071.78,17306.09,Melakukan Optimasi MEC dan Carrier Aggregation,-73.86811999999999,11.73749999999997,24958.060799999977,23231.289115000003
106.77757684,-6.27584731,-68.11,17.4,27538.99,31229.57,Melakukan Optimasi Power Control,-73.23837000000005,17.504149999999996,31011.841860000004,24178.37695
106.77761985,-6.27579921,-66.64,20.52,37907.45,26287.54,Melakukan Optimasi Power Control,-70.27952999999998,19.56725000000001,40161.33424,25650.478875000023
106.77766433,-6.27575077,-69.3,19.6,41776.14,22352.43,Melakukan Optimasi Power Control,-70.50432999999998,19.57305,41654.71654000001,24505.43265000002
106.77770495,-6.27570726,-71.34,19.87,46804.28,27645.69,Melakukan Optimasi Power Control,-71.6289,19.4001,45511.1442,26613.87060000003
106.77774354,-6.27566385,-72.95,19.71,43298.63,25785.85,Melakukan Optimasi Power Control,-72.51216,18.886700000000005,42520.95568000002,26120.196100000023
106.77777924,-6.27562317,-72.94,22.460000000000004,48951.95,26467.09,Melakukan Optimasi Power Control,-73.34469999999999,20.530899999999985,49309.2675,25425.819800000023
106.77781552,-6.27557949,-72.57,23.06,51177.64,22309.63,Melakukan Optimasi Power Control,-72.74266,21.060899999999997,50444.802759999984,24320.10460000001
106.77785012,-6.27553744,-73.73,20.790000000000003,45775.99,25507.52,Melakukan Optimasi Power Control,-72.96002000000001,19.462599999999995,43739.68078,25409.14395000002
106.77788043,-6.27550327,-74.81,18.44,41796.61,27296.22,Melakukan Optimasi Power Control,-73.74382000000001,17.87250000000001,41219.29978000001,26424.37405000002
106.77790254,-6.2754787,-71.57,21.08,48613.29,25884.82,Melakukan Optimasi Power Control,-72.22319999999999,20.713399999999996,49429.8687,26108.31210000003
106.77792416,-6.27545091,-72.66,22.850000000000005,49459.11,25118.57,Melakukan Optimasi Power Control,-72.85580000000002,20.7659,50055.7715,25316.13840000002
106.77794623,-6.27542138,-75.48,20.33,45781.09,25081.9,Melakukan Optimasi Power Control,-74.18151999999999,19.343499999999995,43828.05798,25190.98065
106.77797557,-6.27538214,-75.68,16.999999999999996,37233.82,22747.78,Melakukan Optimasi Power Control,-77.08806,15.246700000000011,37376.48367999996,22623.781
106.77801175,-6.27533692,-74.86,16.499999999999996,39767.11,25247.009999999995,Melakukan Optimasi Power Control,-74.58355999999999,14.96100000000001,40264.60157999999,26495.578825
106.77805009,-6.27528913,-77.65,13.939999999999996,38493.86,28707.96,Melakukan Optimasi Power Control,-77.55040000000001,13.894799999999991,39354.57209999996,28156.92530000001
106.77808628,-6.27523891,-78.51,13.939999999999996,31612.900000000005,19484.81,Melakukan Optimasi Power Control,-78.75645,14.363950000000012,32818.91463999999,19462.915724999995
106.77812384,-6.27518218,-79.2,11.46,25536.2,23392.419999999995,Melakukan Optimasi Power Control,-78.63545500000001,13.280375000000005,28693.227480000016,23527.33646000001
106.7781585,-6.27512878,-78.47,12.42,32807.6,29180.19,Melakukan Optimasi Power Control,-78.10343000000003,12.261549999999977,34566.94033999999,25726.46895
106.77818901,-6.27508186,-79.4,12.65,29531.94,25191.49,Melakukan Optimasi Power Control,-79.15135000000001,13.19714999999998,29995.12718000002,23890.795399999995
106.77822364,-6.27503391,-78.86,14.619999999999996,30777.1,27892.9,Melakukan Optimasi Power Control,-78.84563,13.984849999999996,33662.28824,24847.34897500001
106.77825366,-6.27499198,-77.62,15.519999999999996,33759.4,26126.62,Melakukan Optimasi Power Control,-77.59586000000002,14.742699999999996,35847.47117999998,25404.27295
106.77827925,-6.27495091,-79.12,13.69,30729.15,24566.099999999995,Melakukan Optimasi Power Control,-79.26576,13.302599999999996,33002.74218000001,23123.11930000001
106.77830509,-6.27490044,-83.92,8.900000000000002,22973.09,19131.74,Melakukan Optimasi MEC dan Carrier Aggregation,-78.58378999999996,14.63624999999999,22053.84770000002,22674.310889999997
106.77833016,-6.2748452,-87.01,6.12,22192.38,26552.41,Melakukan Optimasi Load Balancing dan Handover Tuning,-84.73477999999997,8.935699999999994,22680.41353,29375.67774499999
106.77836024,-6.27478147,-87.0,4.309999999999998,19153.59,24046.74,Melakukan Optimasi Load Balancing dan Handover Tuning,-84.01040499999998,7.792124999999997,20146.424780000016,27464.230425
106.77839151,-6.27470979,-85.61,5.309999999999999,27369.3,28252.88,Melakukan Optimasi Load Balancing dan Handover Tuning,-84.05877999999998,5.981949999999985,30357.799140000006,29043.176385
106.77842561,-6.27463931,-87.88,4.650000000000001,23020.54,15574.89,Melakukan Optimasi Load Balancing dan Handover Tuning,-85.29763499999999,7.743774999999978,24253.094540000024,19644.769780000013
106.77845765,-6.27456724,-91.33,2.54,14215.97,14737.71,Melakukan Optimasi Load Balancing dan Handover Tuning,-88.57350000000001,5.855800000000007,16100.72442,17570.710734999993
106.77848806,-6.27449372,-90.88,1.6300000000000014,14183.82,17690.15,Melakukan Optimasi Load Balancing dan Handover Tuning,-88.25810000000003,5.486699999999988,16042.72758,19167.795085
106.77851288,-6.27442599,-88.84,4.000000000000001,18220.81,14032.409999999998,Melakukan Optimasi Load Balancing dan Handover Tuning,-85.63980000000001,7.131499999999994,20121.951849999998,18384.29445
106.7785364,-6.27436144,-90.61,2.4599999999999995,13741.46,4770.86,Melakukan Optimasi Load Balancing dan Handover Tuning,-87.8639,4.845999999999994,13860.39358000001,5089.304990000001
106.77855715,-6.27429477,-91.29,3.4800000000000004,16858.12,6490.29,Melakukan Optimasi Load Balancing dan Handover Tuning,-88.5084,6.01439999999998,17162.830520000007,7394.978055
106.77857412,-6.27422798,-89.91,7.0600000000000005,17364.06,4912.45,Melakukan Optimasi Load Balancing dan Handover Tuning,-87.30759999999998,9.12249999999998,18824.74242000001,5725.925209999999
106.77858647,-6.27415933,-89.68,7.480000000000001,17773.66,9635.77,Melakukan Optimasi Load Balancing dan Handover Tuning,-86.92269999999998,9.157599999999984,20945.82479,11521.092034999998
106.77859503,-6.27409183,-86.12,11.15,19687.94,9301.59,Melakukan Optimasi MEC dan Carrier Aggregation,-80.059835,16.124475,21441.39828000001,8956.464775000006
106.77859889,-6.27402185,-88.41,11.349999999999998,24781.45,10110.42,Melakukan Optimasi MEC dan Carrier Aggregation,-80.60173500000003,16.49927499999998,31697.71020000001,12830.229900000006
106.77860076,-6.27395555,-88.02,10.880000000000004,30186.730000000003,8899.47,Melakukan Optimasi MEC dan Carrier Aggregation,-79.2501,15.841799999999989,34196.22755999999,12769.17775
106.77859938,-6.27388523,-84.97,15.019999999999996,31190.02,7054.3,Melakukan Optimasi MEC dan Carrier Aggregation,-78.85270000000001,18.3222,33149.77536000003,9433.949874999997
106.77859891,-6.27381703,-85.24,14.619999999999996,28204.88,4966.69,Melakukan Optimasi MEC dan Carrier Aggregation,-78.91439999999999,18.516299999999987,32222.046120000014,8007.806124999992
106.77859898,-6.27374469,-83.79,13.67,28942.02,8471.06,Melakukan Optimasi MEC dan Carrier Aggregation,-78.74150000000002,17.619100000000003,33874.15620000001,11428.231124999997
106.77859667,-6.27367248,-86.29,10.829999999999998,27040.17,4917.02,Melakukan Optimasi MEC dan Carrier Aggregation,-79.1269,15.366799999999984,32678.34419999999,8487.5355
106.77859525,-6.27360315,-90.42,11.019999999999998,24428.0,4916.5,Melakukan Optimasi MEC dan Carrier Aggregation,-80.69500000000002,16.195799999999977,31459.60296,7060.74975
